"animal" "DIM" "CG" "MY"
"2827" "1056" 264 "31" 15.7
"2828" "1056" 268 "31" 15.8
"2829" "1056" 271 "31" 15.7
"2830" "1056" 275 "31" 11.5
"2831" "1056" 278 "31" 10.1
"2832" "1056" 282 "31" 15.8
"2833" "1056" 285 "31" 15
"2834" "1056" 289 "31" 8.9
"2835" "1056" 292 "31" 11.2
"2836" "1056" 297 "31" 13.4
"2837" "1056" 299 "31" 12
"2838" "1056" 303 "31" 13.6
"2839" "1056" 306 "31" 13.8
"2840" "1056" 310 "31" 7.6
"2841" "1056" 313 "31" 12
"2842" "1056" 317 "31" 13.2
"2843" "1056" 321 "31" 9.9
"2844" "1056" 325 "31" 12.7
"2845" "1056" 327 "31" 12.5
"2846" "1056" 331 "31" 8.8
"2847" "1056" 334 "31" 11.2
"2848" "1056" 338 "31" 12.2
"2849" "1056" 341 "31" 11.9
"2850" "1056" 345 "31" 11.9
"2851" "1056" 348 "31" 10.6
"2852" "1056" 352 "31" 11.6
"2853" "1056" 355 "31" 9.1
"2854" "1056" 359 "31" 6.7
"2855" "1056" 362 "31" 9.4
"2856" "1056" 367 "31" 9.4
"2857" "1056" 369 "31" 7.4
"2858" "1056" 373 "31" 9.4
"2859" "1056" 376 "31" 7.2
"2860" "1056" 383 "31" 6.8
"2861" "1056" 387 "31" 7.2
"2862" "1056" 390 "31" 6
"2863" "1056" 8 "32" 18.6
"2864" "1056" 11 "32" 19.6
"2865" "1056" 16 "32" 23.5
"2866" "1056" 18 "32" 22.8
"2867" "1056" 22 "32" 24.1
"2868" "1056" 25 "32" 24.8
"2869" "1056" 36 "32" 21
"2870" "1056" 40 "32" 23.2
"2871" "1056" 44 "32" 22.2
"2872" "1056" 47 "32" 23.3
"2873" "1056" 51 "32" 21.5
"2874" "1056" 54 "32" 23.7
"2875" "1056" 57 "32" 23.5
"2876" "1056" 64 "32" 25.2
"2877" "1056" 71 "32" 25
"2878" "1056" 78 "32" 23.8
"2879" "1056" 85 "32" 25.7
"2880" "1056" 92 "32" 25.1
"2881" "1056" 99 "32" 23.9
"2882" "1056" 102 "32" 23.6
"2883" "1056" 106 "32" 23.8
"2884" "1056" 109 "32" 23.3
"2885" "1056" 113 "32" 22
"2886" "1056" 116 "32" 14.9
"2887" "1056" 120 "32" 22.6
"2888" "1056" 123 "32" 25.1
"2889" "1056" 127 "32" 24.1
"2890" "1056" 130 "32" 24.3
"2891" "1056" 134 "32" 25.5
"2892" "1056" 137 "32" 22.9
"2893" "1056" 141 "32" 23.2
"2894" "1056" 144 "32" 22.6
"2895" "1056" 149 "32" 19.3
"2896" "1056" 152 "32" 18.8
"2897" "1056" 160 "32" 22.3
"2898" "1056" 183 "32" 19.2
"2899" "1056" 185 "32" 17.9
"2900" "1056" 189 "32" 18.8
"2901" "1056" 195 "32" 17
"2902" "1056" 197 "32" 14
"2903" "1056" 200 "32" 16.3
"2904" "1056" 204 "32" 19.7
"2905" "1056" 207 "32" 15.7
"2906" "1056" 211 "32" 16.5
"2907" "1056" 213 "32" 17.1
"2908" "1056" 218 "32" 15.3
"2909" "1056" 221 "32" 12
"2910" "1056" 225 "32" 15.4
"2911" "1056" 228 "32" 14.6
"2912" "1056" 233 "32" 10.4
"2913" "1056" 235 "32" 16.3
"2914" "1056" 240 "32" 15.6
"2915" "1056" 242 "32" 13.3
"2916" "1056" 246 "32" 13.3
"2917" "1056" 249 "32" 13.3
"2918" "1056" 257 "32" 8.9
"2919" "1056" 260 "32" 11.9
"2920" "1056" 263 "32" 12.7
"2921" "1056" 267 "32" 6
"2922" "1056" 270 "32" 10.3
"2923" "1056" 277 "32" 8.4
"2924" "1056" 281 "32" 7.8
"2925" "1056" 284 "32" 11
"2926" "1056" 288 "32" 7.2
"2927" "1056" 292 "32" 7.5
"2928" "1056" 295 "32" 10.6
"2929" "1056" 303 "32" 6.7
"2930" "1056" 306 "32" 8.1
"2931" "1056" 309 "32" 8.6
"2932" "1056" 312 "32" 5.4
"2933" "1056" 317 "32" 7.6
"2934" "1056" 320 "32" 7.6
"2935" "1056" 327 "32" 7.4
"2936" "1056" 331 "32" 6.3
"2937" "1056" 333 "32" 6.4
"2938" "106" 61 "22" 21.4
"2939" "106" 94 "22" 19.6
"2940" "106" 119 "22" 23
"2941" "106" 150 "22" 24.2
"2942" "106" 180 "22" 25.8
"2943" "106" 213 "22" 28.5
"2944" "106" 242 "22" 26.6
"2945" "106" 278 "22" 13.4
"2946" "106" 32 "23" 8
"2947" "106" 31 "22" 16.1
"2948" "106" 61 "23" 23
"2949" "106" 89 "23" 18.8
"2950" "106" 117 "23" 24
"2951" "106" 152 "23" 21.8
"2952" "106" 180 "23" 26
"2953" "106" 208 "23" 28
"2954" "106" 243 "23" 28.4
"2955" "106" 265 "23" 24
"2956" "106" 302 "23" 22
"2957" "106" 337 "23" 17
"2958" "106" 117 "23" 34
"2959" "106" 25 "23" 28
"2960" "106" 54 "23" 30
"2961" "106" 88 "23" 32
"2962" "106" 150 "23" 28
"2963" "106" 179 "23" 21.4
"2964" "106" 214 "23" 18
"2965" "106" 242 "23" 19.8
"2966" "106" 276 "23" 11
"2967" "106" 309 "23" 12
"2968" "1063" 50 "22" 28.6
"2969" "1063" 80 "22" 35.8
"2970" "1063" 114 "22" 33
"2971" "1063" 175 "22" 33
"2972" "1063" 181 "22" 20.8
"2973" "1063" 213 "22" 19
"2974" "1063" 247 "22" 20
"2975" "1063" 274 "22" 14
"2976" "1063" 309 "22" 15.2
"2977" "1063" 339 "22" 13
"2978" "1063" 23 "23" 32
"2979" "1063" 23 "22" 24.7
"2980" "1063" 53 "23" 36.8
"2981" "1063" 86 "23" 37.1
"2982" "1063" 115 "23" 30.2
"2983" "1063" 151 "23" 24.2
"2984" "1063" 178 "23" 31
"2985" "1063" 213 "23" 17
"2986" "1063" 247 "23" 19
"2987" "1063" 276 "23" 25
"2988" "1063" 304 "23" 25.4
"2989" "1063" 332 "23" 21
"2990" "1063" 367 "23" 18.2
"2991" "1063" 395 "23" 20.4
"2992" "1063" 11 "23" 24.6
"2993" "1063" 48 "23" 36
"2994" "1063" 83 "23" 40
"2995" "1063" 111 "23" 34
"2996" "1063" 145 "23" 26
"2997" "1063" 173 "23" 31
"2998" "1063" 202 "23" 31.8
"2999" "1063" 236 "23" 24
"3000" "1063" 265 "23" 25.2
"3001" "1063" 298 "23" 33
"3002" "1063" 327 "23" 26
"3003" "1063" 362 "23" 19.4
"3004" "1063" 390 "23" 24
"3005" "1065" 60 "22" 28
"3006" "1065" 94 "22" 21.5
"3007" "1065" 121 "22" 20.3
"3008" "1065" 156 "22" 15.4
"3009" "1065" 186 "22" 22.6
"3010" "1065" 219 "22" 15.8
"3011" "1065" 244 "22" 20.2
"3012" "1065" 275 "22" 23.9
"3013" "1065" 305 "22" 27.4
"3014" "1065" 338 "22" 26
"3015" "1065" 367 "22" 26.7
"3016" "1065" 403 "22" 21.6
"3017" "1065" 9 "23" 21.5
"3018" "1065" 28 "22" 29
"3019" "1065" 38 "23" 29
"3020" "1065" 66 "23" 32.2
"3021" "1065" 94 "23" 34
"3022" "1065" 129 "23" 35.4
"3023" "1065" 157 "23" 30.8
"3024" "1065" 185 "23" 35
"3025" "1065" 220 "23" 33.2
"3026" "1065" 242 "23" 29.4
"3027" "1065" 279 "23" 32.6
"3028" "1065" 314 "23" 24
"3029" "1065" 342 "23" 17
"3030" "1066" 28 "23" 37.8
"3031" "1066" 61 "23" 36
"3032" "1066" 90 "23" 34.4
"3033" "1066" 126 "23" 25.2
"3034" "1066" 153 "23" 25.3
"3035" "1066" 188 "23" 22.2
"3036" "1066" 222 "23" 16.2
"3037" "1066" 251 "23" 21.2
"3038" "1066" 17 "23" 32.6
"3039" "1066" 45 "23" 43.4
"3040" "1066" 73 "23" 36
"3041" "1066" 108 "23" 29.6
"3042" "1066" 130 "23" 31.8
"3043" "1066" 167 "23" 29
"3044" "1066" 202 "23" 26
"3045" "1066" 230 "23" 21.6
"3046" "1067" 44 "21" 28
"3047" "1067" 72 "21" 30.8
"3048" "1067" 100 "21" 29
"3049" "1067" 135 "21" 31.2
"3050" "1067" 163 "21" 33.6
"3051" "1067" 191 "21" 30.2
"3052" "1067" 226 "21" 34.2
"3053" "1067" 248 "21" 24.4
"3054" "1067" 285 "21" 21.8
"3055" "1067" 32 "22" 24.6
"3056" "1067" 60 "22" 25.2
"3057" "1067" 89 "22" 28.8
"3058" "1067" 123 "22" 33
"3059" "1067" 152 "22" 21.8
"3060" "1067" 185 "22" 29.4
"3061" "1067" 214 "22" 14.2
"3062" "1067" 15 "21" 20
"3063" "1070" 73 "21" 31
"3064" "1070" 100 "21" 26.8
"3065" "1070" 130 "21" 31.8
"3066" "1070" 164 "21" 25.8
"3067" "1070" 225 "21" 27
"3068" "1070" 231 "21" 25
"3069" "1070" 27 "22" 20.3
"3070" "1070" 32 "21" 10
"3071" "1070" 57 "22" 22
"3072" "1070" 90 "22" 20.2
"3073" "1070" 115 "22" 21.4
"3074" "1070" 146 "22" 21.6
"3075" "1070" 176 "22" 25.4
"3076" "1070" 209 "22" 22.8
"3077" "1070" 238 "22" 23.1
"3078" "1070" 274 "22" 12.2
"3079" "1070" 24 "23" 21
"3080" "1070" 53 "23" 24.6
"3081" "1070" 81 "23" 16
"3082" "1070" 109 "23" 34
"3083" "1070" 144 "23" 25.6
"3084" "1070" 172 "23" 40.6
"3085" "1070" 200 "23" 32
"3086" "1070" 235 "23" 31
"3087" "1070" 257 "23" 22
"3088" "1070" 294 "23" 17.2
"3089" "1070" 329 "23" 7
"3090" "1070" 8 "23" 21.2
"3091" "1070" 37 "23" 33
"3092" "1070" 71 "23" 24
"3093" "1070" 100 "23" 24
"3094" "1070" 133 "23" 23.2
"3095" "1070" 162 "23" 24.4
"3096" "1070" 197 "23" 19
"3097" "1070" 225 "23" 13
"3098" "1071" 10 "31" 30.9
"3099" "1071" 14 "31" 30
"3100" "1071" 18 "31" 31.1
"3101" "1071" 21 "31" 29.5
"3102" "1071" 24 "31" 31.2
"3103" "1071" 27 "31" 32.4
"3104" "1071" 31 "31" 31.2
"3105" "1071" 34 "31" 31.6
"3106" "1071" 39 "31" 33.2
"3107" "1071" 42 "31" 31.2
"3108" "1071" 45 "31" 28.8
"3109" "1071" 48 "31" 31.6
"3110" "1071" 52 "31" 33.5
"3111" "1071" 56 "31" 30.9
"3112" "1071" 60 "31" 29.7
"3113" "1071" 64 "31" 30
"3114" "1071" 66 "31" 29.4
"3115" "1071" 73 "31" 29.3
"3116" "1071" 76 "31" 26
"3117" "1071" 80 "31" 28
"3118" "1071" 83 "31" 28.3
"3119" "1071" 87 "31" 29.1
"3120" "1071" 90 "31" 28.2
"3121" "1071" 94 "31" 28
"3122" "1071" 97 "31" 27.8
"3123" "1071" 101 "31" 26.8
"3124" "1071" 104 "31" 29.2
"3125" "1071" 108 "31" 27.5
"3126" "1071" 111 "31" 28.3
"3127" "1071" 115 "31" 27.7
"3128" "1071" 118 "31" 29
"3129" "1071" 122 "31" 28
"3130" "1071" 125 "31" 28
"3131" "1071" 130 "31" 27.3
"3132" "1071" 132 "31" 25.8
"3133" "1071" 136 "31" 25.7
"3134" "1071" 139 "31" 26.9
"3135" "1071" 143 "31" 25
"3136" "1071" 146 "31" 25.5
"3137" "1071" 150 "31" 26.5
"3138" "1071" 154 "31" 25.6
"3139" "1071" 158 "31" 26
"3140" "1071" 160 "31" 27.2
"3141" "1071" 164 "31" 26.9
"3142" "1071" 167 "31" 24.3
"3143" "1071" 171 "31" 23.3
"3144" "1071" 174 "31" 25
"3145" "1071" 178 "31" 21.2
"3146" "1071" 181 "31" 21.7
"3147" "1071" 185 "31" 22.9
"3148" "1071" 188 "31" 20.1
"3149" "1071" 192 "31" 22.4
"3150" "1071" 195 "31" 23.6
"3151" "1071" 200 "31" 21.2
"3152" "1071" 202 "31" 22.5
"3153" "1071" 206 "31" 22.4
"3154" "1071" 209 "31" 21.5
"3155" "1071" 213 "31" 23.3
"3156" "1071" 216 "31" 22.5
"3157" "1071" 220 "31" 21
"3158" "1071" 223 "31" 23
"3159" "1071" 229 "31" 21.5
"3160" "1071" 230 "31" 23.1
"3161" "1071" 234 "31" 22.7
"3162" "1071" 238 "31" 23.9
"3163" "1071" 241 "31" 24.9
"3164" "1071" 248 "31" 26.1
"3165" "1071" 251 "31" 25.7
"3166" "1071" 255 "31" 25.3
"3167" "1071" 258 "31" 27
"3168" "1071" 262 "31" 25.9
"3169" "1071" 265 "31" 27.6
"3170" "1071" 269 "31" 27.2
"3171" "1071" 272 "31" 25.1
"3172" "1071" 279 "31" 28.3
"3173" "1071" 283 "31" 26.3
"3174" "1071" 286 "31" 28.3
"3175" "1071" 290 "31" 23.2
"3176" "1071" 293 "31" 23.2
"3177" "1071" 297 "31" 24
"3178" "1071" 300 "31" 24.9
"3179" "1071" 308 "31" 24.7
"3180" "1071" 309 "31" 26.3
"3181" "1071" 311 "31" 26.8
"3182" "1071" 314 "31" 24.8
"3183" "1071" 318 "31" 26
"3184" "1071" 321 "31" 26.7
"3185" "1071" 325 "31" 24.5
"3186" "1071" 328 "31" 24.5
"3187" "1071" 332 "31" 24.1
"3188" "1071" 335 "31" 25.7
"3189" "1071" 339 "31" 23.3
"3190" "1071" 342 "31" 22.9
"3191" "1071" 346 "31" 24
"3192" "1071" 349 "31" 23.4
"3193" "1071" 353 "31" 23.3
"3194" "1071" 356 "31" 23.7
"3195" "1071" 360 "31" 23.3
"3196" "1071" 363 "31" 13.8
"3197" "1071" 367 "31" 23.1
"3198" "1071" 370 "31" 24.8
"3199" "1071" 374 "31" 22.3
"3200" "1071" 378 "31" 21.8
"3201" "1071" 381 "31" 24.1
"3202" "1071" 384 "31" 21.9
"3203" "1071" 388 "31" 22.8
"3204" "1071" 391 "31" 22.8
"3205" "1071" 402 "31" 22
"3206" "1071" 406 "31" 21
"3207" "1071" 409 "31" 17.7
"3208" "1071" 412 "31" 22.4
"3209" "1071" 416 "31" 20.9
"3210" "1071" 419 "31" 19.5
"3211" "1071" 424 "31" 19.9
"3212" "1071" 426 "31" 20
"3213" "1071" 430 "31" 16
"3214" "1071" 437 "31" 18.8
"3215" "1071" 440 "31" 18.3
"3216" "1071" 444 "31" 17.6
"3217" "1071" 447 "31" 18.6
"3218" "1071" 6 "31" 27.6
"3219" "1073" 65 "22" 24.6
"3220" "1073" 90 "22" 29.6
"3221" "1073" 121 "22" 29.8
"3222" "1073" 151 "22" 26.6
"3223" "1073" 184 "22" 21.2
"3224" "1073" 213 "22" 24.9
"3225" "1073" 249 "22" 20.6
"3226" "1073" 276 "22" 13.4
"3227" "1073" 311 "22" 9.3
"3228" "1073" 11 "23" 26.6
"3229" "1073" 32 "22" 36
"3230" "1073" 39 "23" 30.2
"3231" "1073" 74 "23" 31.8
"3232" "1073" 102 "23" 22
"3233" "1073" 130 "23" 26
"3234" "1073" 165 "23" 25.8
"3235" "1073" 187 "23" 18.2
"3236" "1073" 224 "23" 17.8
"3237" "1073" 259 "23" 10
"3238" "1073" 321 "23" 11
"3239" "1073" 349 "23" 7
"3240" "1073" 378 "23" 9.8
"3241" "1075" 45 "22" 24
"3242" "1075" 80 "22" 22.3
"3243" "1075" 110 "22" 28.4
"3244" "1075" 143 "22" 25.2
"3245" "1075" 168 "22" 23.6
"3246" "1075" 199 "22" 29.8
"3247" "1075" 229 "22" 32.3
"3248" "1075" 262 "22" 29
"3249" "1075" 291 "22" 19.8
"3250" "1075" 327 "22" 25.9
"3251" "1075" 354 "22" 11
"3252" "1075" 10 "23" 26.8
"3253" "1075" 18 "22" 20
"3254" "1075" 39 "23" 34
"3255" "1075" 73 "23" 26
"3256" "1075" 102 "23" 37
"3257" "1075" 135 "23" 52
"3258" "1075" 164 "23" 30
"3259" "1075" 199 "23" 25
"3260" "1075" 227 "23" 28.2
"3261" "1075" 261 "23" 27
"3262" "1075" 294 "23" 24
"3263" "1075" 350 "23" 25
"3264" "1075" 379 "23" 27
"3265" "1076" 63 "22" 31
"3266" "1076" 124 "22" 30
"3267" "1076" 130 "22" 26.8
"3268" "1076" 162 "22" 21
"3269" "1076" 196 "22" 21.3
"3270" "1076" 223 "22" 16.2
"3271" "1076" 258 "22" 10.3
"3272" "1076" 288 "22" 6
"3273" "1076" 321 "22" 10
"3274" "1076" 346 "22" 8.8
"3275" "1076" 377 "22" 13
"3276" "1076" 407 "22" 14
"3277" "1076" 440 "22" 18.2
"3278" "1076" 29 "22" 42.6
"3279" "1076" 6 "32" 30.4
"3280" "1076" 9 "32" 35.8
"3281" "1076" 17 "32" 31.3
"3282" "1076" 40 "32" 35.7
"3283" "1076" 42 "32" 36.1
"3284" "1076" 46 "32" 33
"3285" "1076" 52 "32" 33.4
"3286" "1076" 54 "32" 33.7
"3287" "1076" 57 "32" 35
"3288" "1076" 61 "32" 34.4
"3289" "1076" 64 "32" 34.2
"3290" "1076" 68 "32" 31.9
"3291" "1076" 70 "32" 31.6
"3292" "1076" 75 "32" 30.6
"3293" "1076" 78 "32" 28.2
"3294" "1076" 82 "32" 33.1
"3295" "1076" 85 "32" 31.4
"3296" "1076" 90 "32" 30.1
"3297" "1076" 92 "32" 28.1
"3298" "1076" 97 "32" 27.1
"3299" "1076" 99 "32" 30.1
"3300" "1076" 103 "32" 28.6
"3301" "1076" 106 "32" 28.5
"3302" "1076" 114 "32" 27.8
"3303" "1076" 117 "32" 27.8
"3304" "1076" 120 "32" 27.3
"3305" "1076" 124 "32" 22.3
"3306" "1076" 127 "32" 30.4
"3307" "1076" 134 "32" 26.1
"3308" "1076" 138 "32" 27.6
"3309" "1076" 141 "32" 31.7
"3310" "1076" 145 "32" 26.2
"3311" "1076" 149 "32" 30.9
"3312" "1076" 152 "32" 29.1
"3313" "1076" 160 "32" 25.3
"3314" "1076" 163 "32" 25.9
"3315" "1076" 166 "32" 24.8
"3316" "1076" 169 "32" 26.4
"3317" "1076" 174 "32" 28.5
"3318" "1076" 177 "32" 27.4
"3319" "1076" 181 "32" 27.2
"3320" "1076" 184 "32" 25
"3321" "1076" 188 "32" 28.4
"3322" "1076" 190 "32" 28.8
"3323" "1076" 194 "32" 31
"3324" "1076" 197 "32" 27.1
"3325" "1076" 204 "32" 29.1
"3326" "1076" 209 "32" 28
"3327" "1076" 212 "32" 25.4
"3328" "1076" 216 "32" 28.6
"3329" "1076" 218 "32" 26.9
"3330" "1076" 222 "32" 21.6
"3331" "1076" 225 "32" 24.2
"3332" "1076" 230 "32" 29.3
"3333" "1076" 232 "32" 27.6
"3334" "1076" 236 "32" 20.1
"3335" "1076" 239 "32" 25.1
"3336" "1076" 243 "32" 14.9
"3337" "1076" 247 "32" 19.4
"3338" "1076" 252 "32" 26.6
"3339" "1076" 257 "32" 22.1
"3340" "1076" 261 "32" 26.2
"3341" "1076" 265 "32" 25.3
"3342" "1076" 273 "32" 20.2
"3343" "1076" 274 "32" 23.4
"3344" "1076" 281 "32" 22.6
"3345" "1076" 286 "32" 21.8
"3346" "1076" 289 "32" 22.6
"3347" "1076" 293 "32" 18.7
"3348" "1076" 296 "32" 22.4
"3349" "1076" 299 "32" 18.6
"3350" "1076" 303 "32" 19.2
"3351" "1076" 306 "32" 22.8
"3352" "1076" 313 "32" 24.3
"3353" "1076" 317 "32" 15.6
"3354" "1076" 320 "32" 19.2
"3355" "1076" 323 "32" 18
"3356" "1076" 327 "32" 13.8
"3357" "1077" 20 "21" 30
"3358" "1077" 52 "21" 24
"3359" "1077" 86 "21" 22.3
"3360" "1077" 113 "21" 21.2
"3361" "1077" 148 "21" 15
"3362" "1077" 178 "21" 17
"3363" "1077" 211 "21" 13.4
"3364" "1077" 236 "21" 21
"3365" "1077" 267 "21" 26
"3366" "1077" 330 "21" 29.9
"3367" "1077" 359 "21" 30.8
"3368" "1077" 395 "21" 16
"3369" "1077" 422 "21" 15.4
"3370" "1077" 24 "22" 32
"3371" "1077" 297 "21" 26.7
"3372" "1077" 52 "22" 31.2
"3373" "1077" 80 "22" 32.4
"3374" "1077" 115 "22" 27.4
"3375" "1077" 143 "22" 36.6
"3376" "1077" 171 "22" 32
"3377" "1077" 206 "22" 31.6
"3378" "1077" 228 "22" 34.4
"3379" "1077" 265 "22" 15
"3380" "1077" 300 "22" 16
"3381" "1077" 328 "22" 14
"3382" "1077" 362 "22" 10
"3383" "1077" 14 "23" 32
"3384" "1077" 43 "23" 43.4
"3385" "1077" 76 "23" 34
"3386" "1077" 105 "23" 36.4
"3387" "1077" 140 "23" 32
"3388" "1077" 168 "23" 33.2
"3389" "1077" 202 "23" 26
"3390" "1077" 235 "23" 19
"3391" "1077" 291 "23" 11
"3392" "1079" 73 "21" 26.2
"3393" "1079" 100 "21" 27
"3394" "1079" 130 "21" 21
"3395" "1079" 164 "21" 27
"3396" "1079" 225 "21" 27
"3397" "1079" 231 "21" 22
"3398" "1079" 263 "21" 16.8
"3399" "1079" 297 "21" 20
"3400" "1079" 324 "21" 17.2
"3401" "1079" 359 "21" 17
"3402" "1079" 389 "21" 15.8
"3403" "1079" 422 "21" 15.6
"3404" "1079" 447 "21" 13.6
"3405" "1079" 10 "22" 28
"3406" "1079" 44 "22" 21
"3407" "1079" 73 "22" 26.6
"3408" "1079" 101 "22" 26.8
"3409" "1079" 129 "22" 20
"3410" "1079" 164 "22" 21.6
"3411" "1079" 192 "22" 30.2
"3412" "1079" 220 "22" 33.8
"3413" "1079" 255 "22" 23.2
"3414" "1079" 277 "22" 15.4
"3415" "1079" 314 "22" 16.6
"3416" "1079" 349 "22" 10
"3417" "1079" 33 "23" 24
"3418" "1079" 32 "21" 22.2
"3419" "1079" 62 "23" 23
"3420" "1079" 96 "23" 34.6
"3421" "1079" 125 "23" 7
"3422" "1079" 158 "23" 6.4
"3423" "1079" 187 "23" 14.4
"3424" "1079" 222 "23" 9
"3425" "1079" 250 "23" 10
"3426" "108" 11 "33" 10
"3427" "108" 40 "33" 25.6
"3428" "108" 70 "33" 30.6
"3429" "108" 102 "33" 30.2
"3430" "108" 127 "33" 32
"3431" "108" 162 "33" 30.4
"3432" "108" 189 "33" 27
"3433" "108" 224 "33" 26
"3434" "108" 239 "33" 37.6
"3435" "108" 282 "33" 35.6
"3436" "108" 314 "33" 32.6
"3437" "108" 348 "33" 32.6
"3438" "108" 378 "33" 27
"3439" "108" 247 "33" 28.6
"3440" "108" 12 "33" 21.6
"3441" "108" 39 "33" 32.6
"3442" "108" 61 "33" 32
"3443" "108" 93 "33" 32.4
"3444" "108" 125 "33" 29
"3445" "108" 152 "33" 30
"3446" "108" 183 "33" 29.6
"3447" "108" 219 "33" 30.4
"3448" "108" 8 "33" 33
"3449" "108" 6 "33" 33
"3450" "108" 34 "33" 32
"3451" "108" 36 "33" 32
"3452" "108" 61 "33" 32.5
"3453" "108" 67 "33" 32.5
"3454" "108" 94 "33" 32
"3455" "108" 96 "33" 32
"3456" "108" 122 "33" 33
"3457" "108" 128 "33" 33
"3458" "108" 156 "33" 34
"3459" "108" 159 "33" 34
"3460" "108" 187 "33" 29.5
"3461" "108" 191 "33" 29.5
"3462" "108" 217 "33" 27
"3463" "108" 221 "33" 27
"3464" "108" 246 "33" 26
"3465" "108" 249 "33" 26
"3466" "108" 277 "33" 22
"3467" "108" 282 "33" 22
"3468" "1084" 44 "22" 21
"3469" "1084" 78 "22" 27
"3470" "1084" 105 "22" 22
"3471" "1084" 140 "22" 17.6
"3472" "1084" 170 "22" 15
"3473" "1084" 203 "22" 11
"3474" "1084" 228 "22" 15.8
"3475" "1084" 259 "22" 23.6
"3476" "1084" 289 "22" 21.4
"3477" "1084" 322 "22" 20.9
"3478" "1084" 351 "22" 17.1
"3479" "1084" 387 "22" 17.6
"3480" "1084" 414 "22" 9
"3481" "1084" 449 "22" 8
"3482" "1084" 12 "22" 21
"3483" "1088" 8 "22" 21
"3484" "1088" 69 "22" 20.6
"3485" "1088" 75 "22" 24.4
"3486" "1088" 107 "22" 22
"3487" "1088" 141 "22" 20.5
"3488" "1088" 168 "22" 12
"3489" "1088" 203 "22" 13
"3490" "1088" 233 "22" 21.8
"3491" "1088" 266 "22" 17.2
"3492" "1088" 291 "22" 12.2
"3493" "1088" 15 "23" 36.5
"3494" "1088" 48 "23" 39
"3495" "1088" 77 "23" 37.1
"3496" "1088" 113 "23" 25.6
"3497" "1088" 140 "23" 33.4
"3498" "1088" 175 "23" 21.8
"3499" "1088" 209 "23" 14
"3500" "1088" 238 "23" 16
"3501" "1088" 266 "23" 7.2
"3502" "1088" 30 "23" 20
"3503" "1088" 58 "23" 36.2
"3504" "1088" 93 "23" 30.8
"3505" "1088" 115 "23" 33
"3506" "1088" 152 "23" 30
"3507" "1088" 187 "23" 22
"3508" "1088" 215 "23" 19
"3509" "1088" 249 "23" 14.6
"3510" "1088" 277 "23" 13
